chr,position,score,mac,maf,gve
1,18514053,2.4039683,83,0.46892655,N/A
1,18514937,2.4039683,83,0.46892655,N/A
1,18515840,2.4039683,83,0.46892655,N/A
1,28598500,2.4039683,83,0.46892655,N/A
2,8329301,2.4039683,83,0.46892655,N/A
3,2393473,2.4039683,83,0.46892655,N/A
3,4207445,2.4039683,83,0.46892655,N/A
3,9525185,2.4039683,83,0.46892655,N/A
3,21432167,2.4039683,83,0.46892655,N/A
4,11579932,2.4039683,83,0.46892655,N/A
4,11580838,2.4039683,83,0.46892655,N/A
4,14657648,2.4039683,83,0.46892655,N/A
4,17671225,2.4039683,83,0.46892655,N/A
5,16446109,2.4039683,83,0.46892655,N/A
5,17456811,2.4039683,83,0.46892655,N/A
5,20960179,2.4039683,83,0.46892655,N/A
5,21842608,2.4039683,83,0.46892655,N/A
1,107585,2.401086,12,0.06779661,N/A
1,1914581,2.401086,12,0.06779661,N/A
1,1931040,2.401086,12,0.06779661,N/A
1,3126605,2.401086,12,0.06779661,N/A
1,5359892,2.401086,12,0.06779661,N/A
1,5699225,2.401086,12,0.06779661,N/A
1,5724836,2.401086,12,0.06779661,N/A
1,5811220,2.401086,12,0.06779661,N/A
1,5817845,2.401086,12,0.06779661,N/A
1,5832645,2.401086,12,0.06779661,N/A
1,7856156,2.401086,12,0.06779661,N/A
1,9714454,2.401086,12,0.06779661,N/A
1,9747845,2.401086,12,0.06779661,N/A
1,9748946,2.401086,12,0.06779661,N/A
1,10747106,2.401086,12,0.06779661,N/A
1,12972282,2.401086,12,0.06779661,N/A
1,17385256,2.401086,12,0.06779661,N/A
1,18283996,2.401086,12,0.06779661,N/A
1,18310670,2.401086,12,0.06779661,N/A
1,23602378,2.401086,12,0.06779661,N/A
1,25434131,2.401086,12,0.06779661,N/A
1,26679438,2.401086,12,0.06779661,N/A
1,29220964,2.401086,12,0.06779661,N/A
2,329169,2.401086,12,0.06779661,N/A
2,1927486,2.401086,12,0.06779661,N/A
2,2087945,2.401086,12,0.06779661,N/A
2,2225151,2.401086,12,0.06779661,N/A
2,9174607,2.401086,12,0.06779661,N/A
2,11277022,2.401086,12,0.06779661,N/A
2,12922351,2.401086,12,0.06779661,N/A
2,19539393,2.401086,12,0.06779661,N/A
3,2241776,2.401086,12,0.06779661,N/A
3,4151816,2.401086,12,0.06779661,N/A
3,4795786,2.401086,12,0.06779661,N/A
3,8194398,2.401086,12,0.06779661,N/A
3,8550096,2.401086,12,0.06779661,N/A
3,11312631,2.401086,12,0.06779661,N/A
3,14248586,2.401086,12,0.06779661,N/A
3,17800042,2.401086,12,0.06779661,N/A
3,20316803,2.401086,12,0.06779661,N/A
3,20320122,2.401086,12,0.06779661,N/A
3,21034079,2.401086,12,0.06779661,N/A
3,23295249,2.401086,12,0.06779661,N/A
4,191384,2.401086,12,0.06779661,N/A
4,1134149,2.401086,12,0.06779661,N/A
4,3193989,2.401086,12,0.06779661,N/A
4,3422078,2.401086,12,0.06779661,N/A
4,6457106,2.401086,12,0.06779661,N/A
4,6748018,2.401086,12,0.06779661,N/A
4,7373222,2.401086,12,0.06779661,N/A
4,7373529,2.401086,12,0.06779661,N/A
4,7520314,2.401086,12,0.06779661,N/A
4,8340795,2.401086,12,0.06779661,N/A
4,8364984,2.401086,12,0.06779661,N/A
4,9220974,2.401086,12,0.06779661,N/A
4,10563566,2.401086,12,0.06779661,N/A
4,10758117,2.401086,12,0.06779661,N/A
4,10931699,2.401086,12,0.06779661,N/A
5,776513,2.401086,12,0.06779661,N/A
5,3653126,2.401086,12,0.06779661,N/A
5,3874819,2.401086,12,0.06779661,N/A
5,4555854,2.401086,12,0.06779661,N/A
5,6360434,2.401086,12,0.06779661,N/A
5,6994563,2.401086,12,0.06779661,N/A
5,6994790,2.401086,12,0.06779661,N/A
5,9128249,2.401086,12,0.06779661,N/A
5,10074223,2.401086,12,0.06779661,N/A
5,10395364,2.401086,12,0.06779661,N/A
5,14010774,2.401086,12,0.06779661,N/A
5,14632977,2.401086,12,0.06779661,N/A
5,17981162,2.401086,12,0.06779661,N/A
5,18831938,2.401086,12,0.06779661,N/A
5,18925351,2.401086,12,0.06779661,N/A
5,20521460,2.401086,12,0.06779661,N/A
5,21064212,2.401086,12,0.06779661,N/A
5,22123642,2.401086,12,0.06779661,N/A
5,22123692,2.401086,12,0.06779661,N/A
5,22124292,2.401086,12,0.06779661,N/A
5,22780953,2.401086,12,0.06779661,N/A
5,22781909,2.401086,12,0.06779661,N/A
5,22790868,2.401086,12,0.06779661,N/A
5,24478336,2.401086,12,0.06779661,N/A
5,24711650,2.401086,12,0.06779661,N/A
5,24720932,2.401086,12,0.06779661,N/A
5,26252326,2.401086,12,0.06779661,N/A
5,26921819,2.401086,12,0.06779661,N/A
3,2936801,2.3853748,30,0.16949153,N/A
3,8653921,2.3853748,30,0.16949153,N/A
3,9513598,2.3853748,30,0.16949153,N/A
4,6738542,2.3853748,30,0.16949153,N/A
1,920243,2.3699055,59,0.33333334,N/A
1,8402914,2.3699055,59,0.33333334,N/A
1,27943616,2.3699055,59,0.33333334,N/A
2,2379097,2.3699055,59,0.33333334,N/A
3,1053284,2.3699055,59,0.33333334,N/A
3,5303233,2.3699055,59,0.33333334,N/A
3,6707708,2.3699055,59,0.33333334,N/A
3,7890776,2.3699055,59,0.33333334,N/A
3,7890964,2.3699055,59,0.33333334,N/A
3,8695875,2.3699055,59,0.33333334,N/A
3,8808017,2.3699055,59,0.33333334,N/A
3,18199754,2.3699055,59,0.33333334,N/A
3,22732476,2.3699055,59,0.33333334,N/A
4,1227355,2.3699055,59,0.33333334,N/A
4,2143232,2.3699055,59,0.33333334,N/A
4,2477291,2.3699055,59,0.33333334,N/A
4,3334822,2.3699055,59,0.33333334,N/A
4,6714744,2.3699055,59,0.33333334,N/A
4,12272218,2.3699055,59,0.33333334,N/A
4,17223693,2.3699055,59,0.33333334,N/A
5,5834004,2.3699055,59,0.33333334,N/A
5,14005967,2.3699055,59,0.33333334,N/A
5,19848221,2.3699055,59,0.33333334,N/A
5,22706017,2.3699055,59,0.33333334,N/A
5,25516551,2.3699055,59,0.33333334,N/A
1,76906,2.3693435,22,0.12429378,N/A
1,966114,2.3693435,22,0.12429378,N/A
1,1783011,2.3693435,22,0.12429378,N/A
1,1962658,2.3693435,22,0.12429378,N/A
1,1964828,2.3693435,22,0.12429378,N/A
1,1970186,2.3693435,22,0.12429378,N/A
1,5463559,2.3693435,22,0.12429378,N/A
1,17666774,2.3693435,22,0.12429378,N/A
1,21479768,2.3693435,22,0.12429378,N/A
1,23684686,2.3693435,22,0.12429378,N/A
1,23780245,2.3693435,22,0.12429378,N/A
1,23782836,2.3693435,22,0.12429378,N/A
1,28374706,2.3693435,22,0.12429378,N/A
1,29191719,2.3693435,22,0.12429378,N/A
2,5758811,2.3693435,22,0.12429378,N/A
2,9543845,2.3693435,22,0.12429378,N/A
2,12537161,2.3693435,22,0.12429378,N/A
2,16750328,2.3693435,22,0.12429378,N/A
2,16750750,2.3693435,22,0.12429378,N/A
3,644817,2.3693435,22,0.12429378,N/A
3,755362,2.3693435,22,0.12429378,N/A
3,5358171,2.3693435,22,0.12429378,N/A
3,5444451,2.3693435,22,0.12429378,N/A
3,7780552,2.3693435,22,0.12429378,N/A
3,18117419,2.3693435,22,0.12429378,N/A
3,18134673,2.3693435,22,0.12429378,N/A
3,18381930,2.3693435,22,0.12429378,N/A
3,20474140,2.3693435,22,0.12429378,N/A
3,21084176,2.3693435,22,0.12429378,N/A
3,21460990,2.3693435,22,0.12429378,N/A
3,23287324,2.3693435,22,0.12429378,N/A
4,5660021,2.3693435,22,0.12429378,N/A
4,5665516,2.3693435,22,0.12429378,N/A
4,6063806,2.3693435,22,0.12429378,N/A
4,6454235,2.3693435,22,0.12429378,N/A
4,7517044,2.3693435,22,0.12429378,N/A
4,7518355,2.3693435,22,0.12429378,N/A
4,7532602,2.3693435,22,0.12429378,N/A
4,12164222,2.3693435,22,0.12429378,N/A
4,12165070,2.3693435,22,0.12429378,N/A
4,13224906,2.3693435,22,0.12429378,N/A
5,3385823,2.3693435,22,0.12429378,N/A
5,3421604,2.3693435,22,0.12429378,N/A
5,3421749,2.3693435,22,0.12429378,N/A
5,4720142,2.3693435,22,0.12429378,N/A
5,5189018,2.3693435,22,0.12429378,N/A
5,5608985,2.3693435,22,0.12429378,N/A
5,7518210,2.3693435,22,0.12429378,N/A
5,7519081,2.3693435,22,0.12429378,N/A
5,7519425,2.3693435,22,0.12429378,N/A
5,7739512,2.3693435,22,0.12429378,N/A
5,8457730,2.3693435,22,0.12429378,N/A
5,14128843,2.3693435,22,0.12429378,N/A
5,14133508,2.3693435,22,0.12429378,N/A
5,14972375,2.3693435,22,0.12429378,N/A
5,18532518,2.3693435,22,0.12429378,N/A
5,18545729,2.3693435,22,0.12429378,N/A
5,18572719,2.3693435,22,0.12429378,N/A
5,20783966,2.3693435,22,0.12429378,N/A
5,20794877,2.3693435,22,0.12429378,N/A
5,23333004,2.3693435,22,0.12429378,N/A
1,277847,2.3668578,77,0.43502825,N/A
1,10499167,2.3668578,77,0.43502825,N/A
1,13326165,2.3668578,77,0.43502825,N/A
1,22683556,2.3668578,77,0.43502825,N/A
1,26766095,2.3668578,77,0.43502825,N/A
2,12469946,2.3668578,77,0.43502825,N/A
2,13748696,2.3668578,77,0.43502825,N/A
3,4203127,2.3668578,77,0.43502825,N/A
3,10229424,2.3668578,77,0.43502825,N/A
3,18285396,2.3668578,77,0.43502825,N/A
4,1250359,2.3668578,77,0.43502825,N/A
4,7482512,2.3668578,77,0.43502825,N/A
5,13949998,2.3668578,77,0.43502825,N/A
1,427539,2.365644,50,0.28248587,N/A
1,836373,2.365644,50,0.28248587,N/A
1,879429,2.365644,50,0.28248587,N/A
1,7028435,2.365644,50,0.28248587,N/A
1,7545952,2.365644,50,0.28248587,N/A
1,7984389,2.365644,50,0.28248587,N/A
1,8533049,2.365644,50,0.28248587,N/A
1,15913242,2.365644,50,0.28248587,N/A
1,17782359,2.365644,50,0.28248587,N/A
1,23608602,2.365644,50,0.28248587,N/A
2,17480992,2.365644,50,0.28248587,N/A
3,755278,2.365644,50,0.28248587,N/A
3,757422,2.365644,50,0.28248587,N/A
3,7515869,2.365644,50,0.28248587,N/A
3,16652990,2.365644,50,0.28248587,N/A
3,18704886,2.365644,50,0.28248587,N/A
3,20309355,2.365644,50,0.28248587,N/A
4,3444087,2.365644,50,0.28248587,N/A
5,7703584,2.365644,50,0.28248587,N/A
5,7705638,2.365644,50,0.28248587,N/A
5,7739946,2.365644,50,0.28248587,N/A
5,9128659,2.365644,50,0.28248587,N/A
5,10190585,2.365644,50,0.28248587,N/A
5,25090055,2.365644,50,0.28248587,N/A
1,18899422,2.3619256,38,0.21468927,N/A
1,21503846,2.3619256,38,0.21468927,N/A
1,21505190,2.3619256,38,0.21468927,N/A
2,18847479,2.3619256,38,0.21468927,N/A
3,10498358,2.3619256,38,0.21468927,N/A
3,15799728,2.3619256,38,0.21468927,N/A
3,15920477,2.3619256,38,0.21468927,N/A
4,2613479,2.3619256,38,0.21468927,N/A
4,12828230,2.3619256,38,0.21468927,N/A
5,10802380,2.3619256,38,0.21468927,N/A
1,7735026,2.3605788,88,0.49717513,N/A
1,7737168,2.3605788,88,0.49717513,N/A
1,7758572,2.3605788,88,0.49717513,N/A
1,19335689,2.3605788,88,0.49717513,N/A
1,19346008,2.3605788,88,0.49717513,N/A
3,5309634,2.3605788,88,0.49717513,N/A
3,5310108,2.3605788,88,0.49717513,N/A
3,14665597,2.3605788,88,0.49717513,N/A
5,825194,2.3605788,88,0.49717513,N/A
5,2171188,2.3605788,88,0.49717513,N/A
5,7614214,2.3605788,88,0.49717513,N/A
5,17471193,2.3605788,88,0.49717513,N/A
1,7447430,2.348407,65,0.36723164,N/A
1,9732612,2.348407,65,0.36723164,N/A
1,13357383,2.348407,65,0.36723164,N/A
1,25747152,2.348407,65,0.36723164,N/A
2,10890971,2.348407,65,0.36723164,N/A
3,5196905,2.348407,65,0.36723164,N/A
3,10284853,2.348407,65,0.36723164,N/A
3,11958197,2.348407,65,0.36723164,N/A
3,14658508,2.348407,65,0.36723164,N/A
5,3129921,2.348407,65,0.36723164,N/A
5,10234426,2.348407,65,0.36723164,N/A
5,18552017,2.348407,65,0.36723164,N/A
5,21472471,2.348407,65,0.36723164,N/A
1,11727084,2.3480697,71,0.40112993,N/A
1,29041439,2.3480697,71,0.40112993,N/A
1,29041794,2.3480697,71,0.40112993,N/A
1,29043091,2.3480697,71,0.40112993,N/A
1,29044150,2.3480697,71,0.40112993,N/A
1,29045537,2.3480697,71,0.40112993,N/A
1,29045883,2.3480697,71,0.40112993,N/A
2,17868139,2.3480697,71,0.40112993,N/A
3,1627628,2.3480697,71,0.40112993,N/A
4,6748812,2.3480697,71,0.40112993,N/A
5,7342691,2.3480697,71,0.40112993,N/A
5,10286931,2.3480697,71,0.40112993,N/A
5,10632718,2.3480697,71,0.40112993,N/A
5,13950319,2.3480697,71,0.40112993,N/A
5,14376047,2.3480697,71,0.40112993,N/A
5,16634425,2.3480697,71,0.40112993,N/A
5,18815027,2.3480697,71,0.40112993,N/A
1,17395754,2.3335128,64,0.36158192,N/A
1,20175230,2.3335128,64,0.36158192,N/A
1,23251271,2.3335128,64,0.36158192,N/A
2,3849200,2.3335128,64,0.36158192,N/A
2,11510552,2.3335128,64,0.36158192,N/A
2,16693664,2.3335128,64,0.36158192,N/A
3,6566158,2.3335128,64,0.36158192,N/A
3,11285209,2.3335128,64,0.36158192,N/A
5,3209878,2.3335128,64,0.36158192,N/A
5,24764069,2.3335128,64,0.36158192,N/A
1,1412261,2.330272,52,0.2937853,N/A
1,13429218,2.330272,52,0.2937853,N/A
2,2461472,2.330272,52,0.2937853,N/A
3,13532497,2.330272,52,0.2937853,N/A
3,14265713,2.330272,52,0.2937853,N/A
3,16837369,2.330272,52,0.2937853,N/A
3,20258786,2.330272,52,0.2937853,N/A
5,3273088,2.330272,52,0.2937853,N/A
1,4349314,2.3299747,84,0.47457626,N/A
2,13512262,2.3299747,84,0.47457626,N/A
3,345878,2.3299747,84,0.47457626,N/A
3,2231858,2.3299747,84,0.47457626,N/A
3,5428998,2.3299747,84,0.47457626,N/A
3,15866600,2.3299747,84,0.47457626,N/A
4,15910320,2.3299747,84,0.47457626,N/A
5,5401328,2.3299747,84,0.47457626,N/A
5,7255642,2.3299747,84,0.47457626,N/A
5,7364579,2.3299747,84,0.47457626,N/A
5,9126538,2.3299747,84,0.47457626,N/A
5,14701769,2.3299747,84,0.47457626,N/A
1,1409103,2.3241627,45,0.2542373,N/A
1,17280507,2.3241627,45,0.2542373,N/A
1,17357949,2.3241627,45,0.2542373,N/A
2,11067322,2.3241627,45,0.2542373,N/A
2,13124196,2.3241627,45,0.2542373,N/A
2,18822037,2.3241627,45,0.2542373,N/A
3,1623671,2.3241627,45,0.2542373,N/A
3,5863186,2.3241627,45,0.2542373,N/A
3,5865572,2.3241627,45,0.2542373,N/A
3,5866946,2.3241627,45,0.2542373,N/A
3,5867035,2.3241627,45,0.2542373,N/A
3,5867853,2.3241627,45,0.2542373,N/A
3,5878315,2.3241627,45,0.2542373,N/A
3,6562057,2.3241627,45,0.2542373,N/A
3,7227177,2.3241627,45,0.2542373,N/A
3,10163126,2.3241627,45,0.2542373,N/A
3,10478075,2.3241627,45,0.2542373,N/A
3,16283094,2.3241627,45,0.2542373,N/A
1,594051,2.3169188,46,0.259887,N/A
1,857785,2.3169188,46,0.259887,N/A
1,897914,2.3169188,46,0.259887,N/A
1,7988419,2.3169188,46,0.259887,N/A
1,21916982,2.3169188,46,0.259887,N/A
1,23191441,2.3169188,46,0.259887,N/A
2,5547173,2.3169188,46,0.259887,N/A
2,7431180,2.3169188,46,0.259887,N/A
2,7989999,2.3169188,46,0.259887,N/A
3,10165887,2.3169188,46,0.259887,N/A
3,10534141,2.3169188,46,0.259887,N/A
3,11305032,2.3169188,46,0.259887,N/A
3,17607752,2.3169188,46,0.259887,N/A
3,20305597,2.3169188,46,0.259887,N/A
3,20306089,2.3169188,46,0.259887,N/A
4,9781497,2.3169188,46,0.259887,N/A
5,1925051,2.3169188,46,0.259887,N/A
5,7690450,2.3169188,46,0.259887,N/A
5,7700465,2.3169188,46,0.259887,N/A
5,9901863,2.3169188,46,0.259887,N/A
5,14146328,2.3169188,46,0.259887,N/A
5,18049639,2.3169188,46,0.259887,N/A
1,1942051,2.3127172,69,0.3898305,N/A
1,3199402,2.3127172,69,0.3898305,N/A
2,1760078,2.3127172,69,0.3898305,N/A
2,1942686,2.3127172,69,0.3898305,N/A
3,8781165,2.3127172,69,0.3898305,N/A
3,18228035,2.3127172,69,0.3898305,N/A
4,9351428,2.3127172,69,0.3898305,N/A
4,10582284,2.3127172,69,0.3898305,N/A
4,11335018,2.3127172,69,0.3898305,N/A
5,447564,2.3127172,69,0.3898305,N/A
5,4579432,2.3127172,69,0.3898305,N/A
5,14273591,2.3127172,69,0.3898305,N/A
1,900371,2.31171,79,0.4463277,N/A
1,9731420,2.31171,79,0.4463277,N/A
1,22320765,2.31171,79,0.4463277,N/A
2,1034533,2.31171,79,0.4463277,N/A
2,1530290,2.31171,79,0.4463277,N/A
3,6466492,2.31171,79,0.4463277,N/A
3,8654870,2.31171,79,0.4463277,N/A
3,10230276,2.31171,79,0.4463277,N/A
3,12170993,2.31171,79,0.4463277,N/A
3,12292227,2.31171,79,0.4463277,N/A
4,6982523,2.31171,79,0.4463277,N/A
4,8836323,2.31171,79,0.4463277,N/A
5,5867997,2.31171,79,0.4463277,N/A
5,18044163,2.31171,79,0.4463277,N/A
5,18066279,2.31171,79,0.4463277,N/A
1,12504727,2.3088129,82,0.46327683,N/A
1,17023641,2.3088129,82,0.46327683,N/A
2,942563,2.3088129,82,0.46327683,N/A
2,16708566,2.3088129,82,0.46327683,N/A
3,5344651,2.3088129,82,0.46327683,N/A
3,8886648,2.3088129,82,0.46327683,N/A
3,12204861,2.3088129,82,0.46327683,N/A
3,17239804,2.3088129,82,0.46327683,N/A
4,11306181,2.3088129,82,0.46327683,N/A
4,11580131,2.3088129,82,0.46327683,N/A
4,11581506,2.3088129,82,0.46327683,N/A
4,11583015,2.3088129,82,0.46327683,N/A
4,11583270,2.3088129,82,0.46327683,N/A
4,12130287,2.3088129,82,0.46327683,N/A
4,14660665,2.3088129,82,0.46327683,N/A
4,14663413,2.3088129,82,0.46327683,N/A
5,16446219,2.3088129,82,0.46327683,N/A
1,9733694,2.3067243,29,0.16384181,N/A
1,9849866,2.3067243,29,0.16384181,N/A
1,12566655,2.3067243,29,0.16384181,N/A
1,13002185,2.3067243,29,0.16384181,N/A
1,21505348,2.3067243,29,0.16384181,N/A
2,6258750,2.3067243,29,0.16384181,N/A
3,8116100,2.3067243,29,0.16384181,N/A
4,6744115,2.3067243,29,0.16384181,N/A
5,1030858,2.3067243,29,0.16384181,N/A
5,14028728,2.3067243,29,0.16384181,N/A
5,15427427,2.3067243,29,0.16384181,N/A
1,23838059,2.305795,74,0.4180791,N/A
1,25903014,2.305795,74,0.4180791,N/A
2,13383456,2.305795,74,0.4180791,N/A
3,10390555,2.305795,74,0.4180791,N/A
3,18205898,2.305795,74,0.4180791,N/A
5,9843145,2.305795,74,0.4180791,N/A
5,24732147,2.305795,74,0.4180791,N/A
5,26089503,2.305795,74,0.4180791,N/A
1,3199315,2.2985353,55,0.31073445,N/A
1,18113053,2.2985353,55,0.31073445,N/A
1,18139538,2.2985353,55,0.31073445,N/A
2,10724819,2.2985353,55,0.31073445,N/A
2,18902487,2.2985353,55,0.31073445,N/A
3,340178,2.2985353,55,0.31073445,N/A
3,845105,2.2985353,55,0.31073445,N/A
3,1532298,2.2985353,55,0.31073445,N/A
3,6491962,2.2985353,55,0.31073445,N/A
3,9614055,2.2985353,55,0.31073445,N/A
3,18624200,2.2985353,55,0.31073445,N/A
3,22094594,2.2985353,55,0.31073445,N/A
4,5449962,2.2985353,55,0.31073445,N/A
4,11320556,2.2985353,55,0.31073445,N/A
5,776232,2.2985353,55,0.31073445,N/A
5,16744352,2.2985353,55,0.31073445,N/A
5,18874079,2.2985353,55,0.31073445,N/A
1,564476,2.293117,26,0.14689265,N/A
1,974972,2.293117,26,0.14689265,N/A
1,1235976,2.293117,26,0.14689265,N/A
1,1236639,2.293117,26,0.14689265,N/A
1,1586980,2.293117,26,0.14689265,N/A
1,1791106,2.293117,26,0.14689265,N/A
1,5383671,2.293117,26,0.14689265,N/A
1,7070263,2.293117,26,0.14689265,N/A
1,7201654,2.293117,26,0.14689265,N/A
1,8760157,2.293117,26,0.14689265,N/A
1,9071979,2.293117,26,0.14689265,N/A
1,10698675,2.293117,26,0.14689265,N/A
1,17331484,2.293117,26,0.14689265,N/A
1,24136424,2.293117,26,0.14689265,N/A
1,29709642,2.293117,26,0.14689265,N/A
2,18496952,2.293117,26,0.14689265,N/A
2,19475689,2.293117,26,0.14689265,N/A
3,407871,2.293117,26,0.14689265,N/A
3,2244486,2.293117,26,0.14689265,N/A
3,2312669,2.293117,26,0.14689265,N/A
3,4683945,2.293117,26,0.14689265,N/A
3,4684377,2.293117,26,0.14689265,N/A
3,6098503,2.293117,26,0.14689265,N/A
3,6297187,2.293117,26,0.14689265,N/A
3,6351282,2.293117,26,0.14689265,N/A
3,6681223,2.293117,26,0.14689265,N/A
3,7633074,2.293117,26,0.14689265,N/A
3,8214096,2.293117,26,0.14689265,N/A
3,8226372,2.293117,26,0.14689265,N/A
3,8696631,2.293117,26,0.14689265,N/A
3,9744339,2.293117,26,0.14689265,N/A
3,9745124,2.293117,26,0.14689265,N/A
3,9745378,2.293117,26,0.14689265,N/A
3,12299410,2.293117,26,0.14689265,N/A
3,12357573,2.293117,26,0.14689265,N/A
3,16461113,2.293117,26,0.14689265,N/A
3,17617484,2.293117,26,0.14689265,N/A
3,18161103,2.293117,26,0.14689265,N/A
3,22094455,2.293117,26,0.14689265,N/A
3,22096873,2.293117,26,0.14689265,N/A
3,22097349,2.293117,26,0.14689265,N/A
3,22098071,2.293117,26,0.14689265,N/A
3,22101079,2.293117,26,0.14689265,N/A
4,3859900,2.293117,26,0.14689265,N/A
4,6435261,2.293117,26,0.14689265,N/A
4,6435274,2.293117,26,0.14689265,N/A
4,7538138,2.293117,26,0.14689265,N/A
4,9329450,2.293117,26,0.14689265,N/A
4,17718460,2.293117,26,0.14689265,N/A
5,1019590,2.293117,26,0.14689265,N/A
5,3121193,2.293117,26,0.14689265,N/A
5,9337378,2.293117,26,0.14689265,N/A
5,17547095,2.293117,26,0.14689265,N/A
5,18006503,2.293117,26,0.14689265,N/A
5,18541104,2.293117,26,0.14689265,N/A
5,19075643,2.293117,26,0.14689265,N/A
5,21053332,2.293117,26,0.14689265,N/A
5,22804782,2.293117,26,0.14689265,N/A
5,23515190,2.293117,26,0.14689265,N/A
5,26351637,2.293117,26,0.14689265,N/A
1,11875819,2.2830732,58,0.32768363,N/A
1,21490021,2.2830732,58,0.32768363,N/A
1,22702383,2.2830732,58,0.32768363,N/A
1,26448685,2.2830732,58,0.32768363,N/A
2,17735010,2.2830732,58,0.32768363,N/A
2,17735262,2.2830732,58,0.32768363,N/A
2,18464440,2.2830732,58,0.32768363,N/A
3,7777312,2.2830732,58,0.32768363,N/A
4,1226571,2.2830732,58,0.32768363,N/A
4,16410248,2.2830732,58,0.32768363,N/A
5,5680563,2.2830732,58,0.32768363,N/A
1,13002445,2.2802746,37,0.20903955,N/A
1,21504175,2.2802746,37,0.20903955,N/A
1,27966070,2.2802746,37,0.20903955,N/A
2,855004,2.2802746,37,0.20903955,N/A
3,6254386,2.2802746,37,0.20903955,N/A
3,8679671,2.2802746,37,0.20903955,N/A
4,7109392,2.2802746,37,0.20903955,N/A
4,10156639,2.2802746,37,0.20903955,N/A
5,21717572,2.2802746,37,0.20903955,N/A
1,784382,2.2793732,42,0.23728813,N/A
1,877840,2.2793732,42,0.23728813,N/A
1,909236,2.2793732,42,0.23728813,N/A
1,11476351,2.2793732,42,0.23728813,N/A
1,19650593,2.2793732,42,0.23728813,N/A
1,22428102,2.2793732,42,0.23728813,N/A
1,24084761,2.2793732,42,0.23728813,N/A
1,29209297,2.2793732,42,0.23728813,N/A
2,1562105,2.2793732,42,0.23728813,N/A
2,3135277,2.2793732,42,0.23728813,N/A
2,10917636,2.2793732,42,0.23728813,N/A
2,14565752,2.2793732,42,0.23728813,N/A
3,955679,2.2793732,42,0.23728813,N/A
3,3299621,2.2793732,42,0.23728813,N/A
3,7729271,2.2793732,42,0.23728813,N/A
3,18534160,2.2793732,42,0.23728813,N/A
5,967254,2.2793732,42,0.23728813,N/A
5,6468548,2.2793732,42,0.23728813,N/A
5,7554207,2.2793732,42,0.23728813,N/A
5,9970655,2.2793732,42,0.23728813,N/A
5,24370316,2.2793732,42,0.23728813,N/A
5,26704533,2.2793732,42,0.23728813,N/A
1,10499059,2.2747483,76,0.42937854,N/A
1,17358708,2.2747483,76,0.42937854,N/A
2,2284062,2.2747483,76,0.42937854,N/A
3,2393290,2.2747483,76,0.42937854,N/A
3,6709404,2.2747483,76,0.42937854,N/A
3,18284670,2.2747483,76,0.42937854,N/A
4,782119,2.2747483,76,0.42937854,N/A
4,7483083,2.2747483,76,0.42937854,N/A
5,6048952,2.2747483,76,0.42937854,N/A
5,22718657,2.2747483,76,0.42937854,N/A
5,25314965,2.2747483,76,0.42937854,N/A
1,6149758,2.264073,87,0.4915254,N/A
1,7796024,2.264073,87,0.4915254,N/A
1,13343624,2.264073,87,0.4915254,N/A
1,17600900,2.264073,87,0.4915254,N/A
1,23629058,2.264073,87,0.4915254,N/A
1,26901211,2.264073,87,0.4915254,N/A
1,26901226,2.264073,87,0.4915254,N/A
3,2231932,2.264073,87,0.4915254,N/A
3,9490350,2.264073,87,0.4915254,N/A
4,6330430,2.264073,87,0.4915254,N/A
4,10183565,2.264073,87,0.4915254,N/A
4,11579567,2.264073,87,0.4915254,N/A
5,120191,2.264073,87,0.4915254,N/A
5,120431,2.264073,87,0.4915254,N/A
5,6205456,2.264073,87,0.4915254,N/A
5,8299390,2.264073,87,0.4915254,N/A
5,14178871,2.264073,87,0.4915254,N/A
5,18600120,2.264073,87,0.4915254,N/A
5,22110973,2.264073,87,0.4915254,N/A
1,2577673,2.2603567,64,0.36158192,N/A
1,13464446,2.2603567,64,0.36158192,N/A
1,22693644,2.2603567,64,0.36158192,N/A
2,1935735,2.2603567,64,0.36158192,N/A
3,4158742,2.2603567,64,0.36158192,N/A
3,18648490,2.2603567,64,0.36158192,N/A
4,12172641,2.2603567,64,0.36158192,N/A
4,12265771,2.2603567,64,0.36158192,N/A
5,7699506,2.2603567,64,0.36158192,N/A
1,78803,2.2582934,70,0.39548022,N/A
1,3284417,2.2582934,70,0.39548022,N/A
1,7031315,2.2582934,70,0.39548022,N/A
1,7031666,2.2582934,70,0.39548022,N/A
1,7034557,2.2582934,70,0.39548022,N/A
1,9850976,2.2582934,70,0.39548022,N/A
1,9851393,2.2582934,70,0.39548022,N/A
1,9851453,2.2582934,70,0.39548022,N/A
1,11175820,2.2582934,70,0.39548022,N/A
1,11727484,2.2582934,70,0.39548022,N/A
2,2324671,2.2582934,70,0.39548022,N/A
3,1625766,2.2582934,70,0.39548022,N/A
3,7402390,2.2582934,70,0.39548022,N/A
3,8624205,2.2582934,70,0.39548022,N/A
3,17079750,2.2582934,70,0.39548022,N/A
4,6461771,2.2582934,70,0.39548022,N/A
4,12266164,2.2582934,70,0.39548022,N/A
5,2053607,2.2582934,70,0.39548022,N/A
5,16124549,2.2582934,70,0.39548022,N/A
1,982535,2.2558966,30,0.16949153,N/A
1,4391669,2.2558966,30,0.16949153,N/A
